Date,Last Price
11/12/1985,1.415
10/12/1985,1.435
09/12/1985,1.4575
06/12/1985,1.4785
05/12/1985,1.4795
04/12/1985,1.486
03/12/1985,1.479
02/12/1985,1.4875
29/11/1985,1.489
28/11/1985,1.4738
27/11/1985,1.4738
26/11/1985,1.4705
25/11/1985,1.4628
22/11/1985,1.455
21/11/1985,1.4415
20/11/1985,1.434
19/11/1985,1.4345
18/11/1985,1.4255
15/11/1985,1.4217
14/11/1985,1.4273
13/11/1985,1.4235
12/11/1985,1.411
11/11/1985,1.4167
08/11/1985,1.4167
07/11/1985,1.4165
06/11/1985,1.4353
05/11/1985,1.4325
04/11/1985,1.4405
01/11/1985,1.441
31/10/1985,1.4405
30/10/1985,1.441
29/10/1985,1.4352
28/10/1985,1.4275
25/10/1985,1.422
24/10/1985,1.421
23/10/1985,1.4335
22/10/1985,1.4305
21/10/1985,1.4335
18/10/1985,1.428
17/10/1985,1.414
16/10/1985,1.4075
15/10/1985,1.4128
14/10/1985,1.4115
11/10/1985,1.4115
10/10/1985,1.411
09/10/1985,1.414
08/10/1985,1.413
07/10/1985,1.4125
04/10/1985,1.4155
03/10/1985,1.425
02/10/1985,1.4135
01/10/1985,1.4105
30/09/1985,1.4085
27/09/1985,1.4025
26/09/1985,1.437
25/09/1985,1.4375
24/09/1985,1.4315
23/09/1985,1.427
20/09/1985,1.367
19/09/1985,1.34
18/09/1985,1.335
17/09/1985,1.3395
16/09/1985,1.342
13/09/1985,1.34
12/09/1985,1.3185
11/09/1985,1.3085
10/09/1985,1.313
09/09/1985,1.3045
06/09/1985,1.325
05/09/1985,1.365
04/09/1985,1.3728
03/09/1985,1.369
02/09/1985,1.391
30/08/1985,1.391
29/08/1985,1.3995
28/08/1985,1.4015
27/08/1985,1.393
26/08/1985,1.4073
23/08/1985,1.401
22/08/1985,1.4075
21/08/1985,1.3923
20/08/1985,1.389
19/08/1985,1.399
16/08/1985,1.3995
15/08/1985,1.3965
14/08/1985,1.384
13/08/1985,1.388
12/08/1985,1.3835
09/08/1985,1.3575
08/08/1985,1.3555
07/08/1985,1.338
06/08/1985,1.346
05/08/1985,1.3675
02/08/1985,1.371
01/08/1985,1.381
31/07/1985,1.411
30/07/1985,1.4215
29/07/1985,1.4278
26/07/1985,1.409
25/07/1985,1.4105
24/07/1985,1.3978
23/07/1985,1.41
22/07/1985,1.3885
19/07/1985,1.399
18/07/1985,1.4045
17/07/1985,1.4112
16/07/1985,1.387
15/07/1985,1.389
12/07/1985,1.385
11/07/1985,1.381
10/07/1985,1.386
09/07/1985,1.365
08/07/1985,1.3435
05/07/1985,1.327
04/07/1985,1.3127
03/07/1985,1.3127
02/07/1985,1.304
01/07/1985,1.305
28/06/1985,1.3095
27/06/1985,1.292
26/06/1985,1.298
25/06/1985,1.285
24/06/1985,1.287
21/06/1985,1.287
20/06/1985,1.2769
19/06/1985,1.3065
18/06/1985,1.299
17/06/1985,1.279
14/06/1985,1.28
13/06/1985,1.265
12/06/1985,1.2665
11/06/1985,1.2623
10/06/1985,1.257
07/06/1985,1.268
06/06/1985,1.271
05/06/1985,1.2565
04/06/1985,1.276
03/06/1985,1.2945
31/05/1985,1.286
30/05/1985,1.2735
29/05/1985,1.2665
28/05/1985,1.2515
27/05/1985,1.2585
24/05/1985,1.2585
23/05/1985,1.259
22/05/1985,1.2635
21/05/1985,1.2715
20/05/1985,1.2825
17/05/1985,1.265
16/05/1985,1.259
15/05/1985,1.2625
14/05/1985,1.2735
13/05/1985,1.2535
10/05/1985,1.2335
09/05/1985,1.2378
08/05/1985,1.2075
07/05/1985,1.218
06/05/1985,1.188
03/05/1985,1.207
02/05/1985,1.2205
01/05/1985,1.2235
30/04/1985,1.241
29/04/1985,1.23
26/04/1985,1.216
25/04/1985,1.2035
24/04/1985,1.23
23/04/1985,1.252
22/04/1985,1.278
19/04/1985,1.293
18/04/1985,1.2935
17/04/1985,1.2738
16/04/1985,1.2775
15/04/1985,1.2755
12/04/1985,1.2545
11/04/1985,1.251
10/04/1985,1.215
09/04/1985,1.21
08/04/1985,1.201
05/04/1985,1.1985
04/04/1985,1.1935
03/04/1985,1.2165
02/04/1985,1.205
01/04/1985,1.2215
29/03/1985,1.236
28/03/1985,1.227
27/03/1985,1.2375
26/03/1985,1.182
25/03/1985,1.171
22/03/1985,1.1725
21/03/1985,1.187
20/03/1985,1.151
19/03/1985,1.1355
18/03/1985,1.106
15/03/1985,1.084
14/03/1985,1.0805
13/03/1985,1.086
12/03/1985,1.0885
11/03/1985,1.0885
08/03/1985,1.064
07/03/1985,1.0674
06/03/1985,1.072
05/03/1985,1.0545
04/03/1985,1.0677
01/03/1985,1.072
28/02/1985,1.079
27/02/1985,1.0875
26/02/1985,1.052
25/02/1985,1.0545
22/02/1985,1.0765
21/02/1985,1.0815
20/02/1985,1.0865
19/02/1985,1.0929
18/02/1985,1.102
15/02/1985,1.102
14/02/1985,1.092
13/02/1985,1.0875
12/02/1985,1.097
11/02/1985,1.097
08/02/1985,1.109
07/02/1985,1.116
06/02/1985,1.1135
05/02/1985,1.1112
04/02/1985,1.114
01/02/1985,1.124
31/01/1985,1.1305
30/01/1985,1.126
29/01/1985,1.1138
28/01/1985,1.111
25/01/1985,1.11
24/01/1985,1.118
23/01/1985,1.11
22/01/1985,1.1235
21/01/1985,1.1195
18/01/1985,1.1195
17/01/1985,1.1187
16/01/1985,1.117
15/01/1985,1.1195
14/01/1985,1.111
11/01/1985,1.1245
10/01/1985,1.134
09/01/1985,1.141
08/01/1985,1.1475
07/01/1985,1.1415
04/01/1985,1.1535
03/01/1985,1.1505
02/01/1985,1.148
01/01/1985,1.158
31/12/1984,1.158
28/12/1984,1.163
27/12/1984,1.1625
26/12/1984,1.171
25/12/1984,1.173
24/12/1984,1.173
21/12/1984,1.173
20/12/1984,1.1645
19/12/1984,1.1748
18/12/1984,1.186
17/12/1984,1.191
14/12/1984,1.1935
13/12/1984,1.1895
12/12/1984,1.1987
11/12/1984,1.199
10/12/1984,1.203
07/12/1984,1.2035
06/12/1984,1.207
05/12/1984,1.208
04/12/1984,1.2085
03/12/1984,1.1943
30/11/1984,1.197
29/11/1984,1.2015
28/11/1984,1.201
27/11/1984,1.2087
26/11/1984,1.1995
23/11/1984,1.22
22/11/1984,1.2272
21/11/1984,1.2272
20/11/1984,1.2375
19/11/1984,1.2487
16/11/1984,1.254
15/11/1984,1.261
14/11/1984,1.2605
13/11/1984,1.2715
12/11/1984,1.2605
09/11/1984,1.2605
08/11/1984,1.2697
07/11/1984,1.272
06/11/1984,1.2685
05/11/1984,1.2685
02/11/1984,1.251
01/11/1984,1.235
31/10/1984,1.2185
30/10/1984,1.2125
29/10/1984,1.2085
26/10/1984,1.222
25/10/1984,1.2275
24/10/1984,1.222
23/10/1984,1.2085
22/10/1984,1.199
19/10/1984,1.1915
18/10/1984,1.187
17/10/1984,1.2004
16/10/1984,1.2035
15/10/1984,1.2095
12/10/1984,1.223
11/10/1984,1.225
10/10/1984,1.233
09/10/1984,1.228
08/10/1984,1.2375
05/10/1984,1.2375
04/10/1984,1.247
03/10/1984,1.2495
02/10/1984,1.24
01/10/1984,1.2375
28/09/1984,1.234
27/09/1984,1.246
26/09/1984,1.241
25/09/1984,1.2315
24/09/1984,1.2455
21/09/1984,1.245
20/09/1984,1.221
19/09/1984,1.237
18/09/1984,1.232
17/09/1984,1.242
14/09/1984,1.266
13/09/1984,1.2675
12/09/1984,1.2795
11/09/1984,1.275
10/09/1984,1.276
07/09/1984,1.273
06/09/1984,1.285
05/09/1984,1.281
04/09/1984,1.292
03/09/1984,1.3075
31/08/1984,1.3075
30/08/1984,1.311
29/08/1984,1.315
28/08/1984,1.3105
27/08/1984,1.3075
24/08/1984,1.305
23/08/1984,1.3125
22/08/1984,1.3095
21/08/1984,1.3135
20/08/1984,1.319
17/08/1984,1.322
16/08/1984,1.3275
15/08/1984,1.3203
14/08/1984,1.319
13/08/1984,1.305
10/08/1984,1.3125
09/08/1984,1.3115
08/08/1984,1.3145
07/08/1984,1.306
06/08/1984,1.317
03/08/1984,1.327
02/08/1984,1.3095
01/08/1984,1.301
31/07/1984,1.3073
30/07/1984,1.3075
27/07/1984,1.311
26/07/1984,1.3308
25/07/1984,1.3325
24/07/1984,1.324
23/07/1984,1.3185
20/07/1984,1.3232
19/07/1984,1.328
18/07/1984,1.314
17/07/1984,1.3175
16/07/1984,1.3265
13/07/1984,1.3235
12/07/1984,1.3065
11/07/1984,1.312
10/07/1984,1.3095
09/07/1984,1.306
06/07/1984,1.3162
05/07/1984,1.318
04/07/1984,1.337
03/07/1984,1.337
02/07/1984,1.3508
29/06/1984,1.3575
28/06/1984,1.3525
27/06/1984,1.349
26/06/1984,1.3532
25/06/1984,1.351
22/06/1984,1.3633
21/06/1984,1.362
20/06/1984,1.366
19/06/1984,1.378
18/06/1984,1.3748
15/06/1984,1.3785
14/06/1984,1.385
13/06/1984,1.3855
12/06/1984,1.3835
11/06/1984,1.388
08/06/1984,1.3935
07/06/1984,1.3968
06/06/1984,1.4015
05/06/1984,1.3945
04/06/1984,1.4
01/06/1984,1.4035
31/05/1984,1.3855
30/05/1984,1.384
29/05/1984,1.3855
28/05/1984,1.383
25/05/1984,1.383
24/05/1984,1.382
23/05/1984,1.3765
22/05/1984,1.389
21/05/1984,1.3905
18/05/1984,1.3867
17/05/1984,1.394
16/05/1984,1.394
15/05/1984,1.3875
14/05/1984,1.388
11/05/1984,1.3835
10/05/1984,1.383
09/05/1984,1.389
08/05/1984,1.3825
07/05/1984,1.3855
04/05/1984,1.408
03/05/1984,1.413
02/05/1984,1.399
01/05/1984,1.3975
30/04/1984,1.398
27/04/1984,1.4015
26/04/1984,1.4038
25/04/1984,1.4115
24/04/1984,1.4072
23/04/1984,1.4155
20/04/1984,1.416
19/04/1984,1.4177
18/04/1984,1.4192
17/04/1984,1.4211
16/04/1984,1.4215
13/04/1984,1.429
12/04/1984,1.429
11/04/1984,1.436
10/04/1984,1.437
09/04/1984,1.425
06/04/1984,1.43
05/04/1984,1.426
04/04/1984,1.4325
03/04/1984,1.4315
02/04/1984,1.433
30/03/1984,1.4375
29/03/1984,1.451
28/03/1984,1.4465
27/03/1984,1.447
26/03/1984,1.4475
23/03/1984,1.436
22/03/1984,1.4303
21/03/1984,1.4313
20/03/1984,1.439
19/03/1984,1.443
16/03/1984,1.445
15/03/1984,1.461
14/03/1984,1.4665
13/03/1984,1.4675
12/03/1984,1.4532
09/03/1984,1.4625
08/03/1984,1.458
07/03/1984,1.4755
06/03/1984,1.484
05/03/1984,1.4845
02/03/1984,1.481
01/03/1984,1.478
29/02/1984,1.4905
28/02/1984,1.4915
27/02/1984,1.473
24/02/1984,1.4725
23/02/1984,1.4575
22/02/1984,1.4515
21/02/1984,1.441
20/02/1984,1.451
17/02/1984,1.451
16/02/1984,1.446
15/02/1984,1.4445
14/02/1984,1.428
13/02/1984,1.4143
10/02/1984,1.4143
09/02/1984,1.421
08/02/1984,1.4128
07/02/1984,1.4107
06/02/1984,1.4225
03/02/1984,1.431
02/02/1984,1.4225
01/02/1984,1.41
31/01/1984,1.4012
30/01/1984,1.4074
27/01/1984,1.4035
26/01/1984,1.406
25/01/1984,1.4007
24/01/1984,1.399
23/01/1984,1.4039
20/01/1984,1.4005
19/01/1984,1.418
18/01/1984,1.414
17/01/1984,1.4105
16/01/1984,1.4195
13/01/1984,1.41
12/01/1984,1.3981
11/01/1984,1.3963
10/01/1984,1.4024
09/01/1984,1.4028
06/01/1984,1.407
05/01/1984,1.4125
04/01/1984,1.4173
03/01/1984,1.4287
02/01/1984,1.4515
30/12/1983,1.4515
29/12/1983,1.4475
28/12/1983,1.436
27/12/1983,1.432
26/12/1983,1.4315
23/12/1983,1.4315
22/12/1983,1.427
21/12/1983,1.4225
20/12/1983,1.419
19/12/1983,1.4182
16/12/1983,1.415
15/12/1983,1.4215
14/12/1983,1.415
13/12/1983,1.4165
12/12/1983,1.4307
09/12/1983,1.435
08/12/1983,1.4415
07/12/1983,1.439
06/12/1983,1.4505
05/12/1983,1.4455
02/12/1983,1.4572
01/12/1983,1.4578
30/11/1983,1.463
29/11/1983,1.46
28/11/1983,1.4587
25/11/1983,1.4595
24/11/1983,1.4675
23/11/1983,1.4675
22/11/1983,1.474
21/11/1983,1.465
18/11/1983,1.4695
17/11/1983,1.4783
16/11/1983,1.483
15/11/1983,1.4851
14/11/1983,1.484
11/11/1983,1.491
10/11/1983,1.491
09/11/1983,1.4845
08/11/1983,1.4855
07/11/1983,1.4855
04/11/1983,1.488
03/11/1983,1.487
02/11/1983,1.4871
01/11/1983,1.4855
31/10/1983,1.4952
28/10/1983,1.495
27/10/1983,1.4942
26/10/1983,1.498
25/10/1983,1.4997
24/10/1983,1.4975
21/10/1983,1.5018
20/10/1983,1.4978
19/10/1983,1.5003
18/10/1983,1.5005
17/10/1983,1.5005
14/10/1983,1.4994
13/10/1983,1.4995
12/10/1983,1.504
11/10/1983,1.508
10/10/1983,1.509
07/10/1983,1.509
06/10/1983,1.4903
05/10/1983,1.489
04/10/1983,1.475
03/10/1983,1.4835
30/09/1983,1.4977
29/09/1983,1.4995
28/09/1983,1.4992
27/09/1983,1.4975
26/09/1983,1.5032
23/09/1983,1.5027
22/09/1983,1.4975
21/09/1983,1.506
20/09/1983,1.508
19/09/1983,1.509
16/09/1983,1.502
15/09/1983,1.497
14/09/1983,1.49
13/09/1983,1.4935
12/09/1983,1.501
09/09/1983,1.494
08/09/1983,1.4922
07/09/1983,1.4905
06/09/1983,1.4985
05/09/1983,1.495
02/09/1983,1.495
01/09/1983,1.4974
31/08/1983,1.494
30/08/1983,1.4988
29/08/1983,1.501
26/08/1983,1.5045
25/08/1983,1.506
24/08/1983,1.5198
23/08/1983,1.5308
22/08/1983,1.528
19/08/1983,1.517
18/08/1983,1.5233
17/08/1983,1.5145
16/08/1983,1.5075
15/08/1983,1.4925
12/08/1983,1.4815
11/08/1983,1.4792
10/08/1983,1.481
09/08/1983,1.494
08/08/1983,1.491
05/08/1983,1.485
04/08/1983,1.4875
03/08/1983,1.5058
02/08/1983,1.5072
01/08/1983,1.509
29/07/1983,1.52
28/07/1983,1.5253
27/07/1983,1.5275
26/07/1983,1.525
25/07/1983,1.5215
22/07/1983,1.5205
21/07/1983,1.525
20/07/1983,1.524
19/07/1983,1.5179
18/07/1983,1.5197
15/07/1983,1.5165
14/07/1983,1.528
13/07/1983,1.5298
12/07/1983,1.5315
11/07/1983,1.534
08/07/1983,1.5415
07/07/1983,1.539
06/07/1983,1.5395
05/07/1983,1.5285
04/07/1983,1.531
01/07/1983,1.531
30/06/1983,1.533
29/06/1983,1.5277
28/06/1983,1.5325
27/06/1983,1.5375
24/06/1983,1.5455
23/06/1983,1.541
22/06/1983,1.5305
21/06/1983,1.526
20/06/1983,1.532
17/06/1983,1.523
16/06/1983,1.527
15/06/1983,1.522
14/06/1983,1.5225
13/06/1983,1.5522
10/06/1983,1.5705
09/06/1983,1.5788
08/06/1983,1.5696
07/06/1983,1.572
06/06/1983,1.576
03/06/1983,1.565
02/06/1983,1.5816
01/06/1983,1.59
31/05/1983,1.6005
30/05/1983,1.6018
27/05/1983,1.6018
26/05/1983,1.602
25/05/1983,1.5854
24/05/1983,1.5677
23/05/1983,1.5562
20/05/1983,1.5562
19/05/1983,1.5528
18/05/1983,1.5585
17/05/1983,1.554
16/05/1983,1.5605
13/05/1983,1.5665
12/05/1983,1.5681
11/05/1983,1.568
10/05/1983,1.5645
09/05/1983,1.568
06/05/1983,1.579
05/05/1983,1.578
04/05/1983,1.5787
03/05/1983,1.5782
02/05/1983,1.5707
29/04/1983,1.5573
28/04/1983,1.5592
27/04/1983,1.568
26/04/1983,1.57
25/04/1983,1.568
22/04/1983,1.543
21/04/1983,1.5475
20/04/1983,1.542
19/04/1983,1.5495
18/04/1983,1.561
15/04/1983,1.5488
14/04/1983,1.5402
13/04/1983,1.5365
12/04/1983,1.5425
11/04/1983,1.5263
08/04/1983,1.505
07/04/1983,1.5035
06/04/1983,1.517
05/04/1983,1.5063
04/04/1983,1.4885
01/04/1983,1.478
31/03/1983,1.4825
30/03/1983,1.4665
29/03/1983,1.4543
28/03/1983,1.4545
25/03/1983,1.46
24/03/1983,1.4618
23/03/1983,1.458
22/03/1983,1.473
21/03/1983,1.4705
18/03/1983,1.4875
17/03/1983,1.5023
16/03/1983,1.51
15/03/1983,1.514
14/03/1983,1.509
11/03/1983,1.5027
10/03/1983,1.5117
09/03/1983,1.5025
08/03/1983,1.4995
07/03/1983,1.5168
04/03/1983,1.511
03/03/1983,1.5125
02/03/1983,1.505
01/03/1983,1.5045
28/02/1983,1.5115
25/02/1983,1.527
24/02/1983,1.5275
23/02/1983,1.533
22/02/1983,1.5215
21/02/1983,1.5435
18/02/1983,1.5435
17/02/1983,1.5435
16/02/1983,1.551
15/02/1983,1.541
14/02/1983,1.5385
11/02/1983,1.5405
10/02/1983,1.549
09/02/1983,1.541
08/02/1983,1.5365
07/02/1983,1.534
04/02/1983,1.5245
03/02/1983,1.5245
02/02/1983,1.5135
01/02/1983,1.5235
31/01/1983,1.5202
28/01/1983,1.5362
27/01/1983,1.5365
26/01/1983,1.548
25/01/1983,1.5388
24/01/1983,1.5405
21/01/1983,1.5675
20/01/1983,1.572
19/01/1983,1.574
18/01/1983,1.576
17/01/1983,1.589
14/01/1983,1.581
13/01/1983,1.578
12/01/1983,1.575
11/01/1983,1.584
10/01/1983,1.5895
07/01/1983,1.61
06/01/1983,1.6065
05/01/1983,1.621
04/01/1983,1.621
03/01/1983,1.6235
31/12/1982,1.618
30/12/1982,1.6165
29/12/1982,1.627
28/12/1982,1.619
27/12/1982,1.605
24/12/1982,1.6
23/12/1982,1.595
22/12/1982,1.607
21/12/1982,1.6045
20/12/1982,1.6105
17/12/1982,1.6
16/12/1982,1.62
15/12/1982,1.614
14/12/1982,1.6165
13/12/1982,1.607
10/12/1982,1.61
09/12/1982,1.612
08/12/1982,1.627
07/12/1982,1.632
06/12/1982,1.62
03/12/1982,1.641
02/12/1982,1.6365
01/12/1982,1.6285
30/11/1982,1.632
29/11/1982,1.6062
26/11/1982,1.5925
25/11/1982,1.5955
24/11/1982,1.5955
23/11/1982,1.5972
22/11/1982,1.594
19/11/1982,1.6195
18/11/1982,1.603
17/11/1982,1.6015
16/11/1982,1.6205
15/11/1982,1.6315
12/11/1982,1.6518
11/11/1982,1.6625
10/11/1982,1.6625
09/11/1982,1.6603
08/11/1982,1.6505
05/11/1982,1.6625
04/11/1982,1.6665
03/11/1982,1.6795
02/11/1982,1.6825
01/11/1982,1.6825
29/10/1982,1.677
28/10/1982,1.678
27/10/1982,1.6848
26/10/1982,1.686
25/10/1982,1.6805
22/10/1982,1.698
21/10/1982,1.6957
20/10/1982,1.6973
19/10/1982,1.707
18/10/1982,1.708
15/10/1982,1.704
14/10/1982,1.706
13/10/1982,1.7085
12/10/1982,1.724
11/10/1982,1.7045
08/10/1982,1.7045
07/10/1982,1.7035
06/10/1982,1.6925
05/10/1982,1.6865
04/10/1982,1.6833
01/10/1982,1.698
30/09/1982,1.6945
29/09/1982,1.6955
28/09/1982,1.6905
27/09/1982,1.6958
24/09/1982,1.7085
23/09/1982,1.7105
22/09/1982,1.7215
21/09/1982,1.71
20/09/1982,1.7105
17/09/1982,1.713
16/09/1982,1.7075
15/09/1982,1.7065
14/09/1982,1.7075
13/09/1982,1.7053
10/09/1982,1.7125
09/09/1982,1.728
08/09/1982,1.721
07/09/1982,1.7278
06/09/1982,1.7305
03/09/1982,1.7305
02/09/1982,1.735
01/09/1982,1.7205
31/08/1982,1.7205
30/08/1982,1.7085
27/08/1982,1.736
26/08/1982,1.76
25/08/1982,1.7605
24/08/1982,1.7665
23/08/1982,1.744
20/08/1982,1.7415
19/08/1982,1.7235
18/08/1982,1.724
17/08/1982,1.707
16/08/1982,1.7025
13/08/1982,1.702
12/08/1982,1.698
11/08/1982,1.698
10/08/1982,1.6975
09/08/1982,1.7
06/08/1982,1.714
05/08/1982,1.7155
04/08/1982,1.7278
03/08/1982,1.7485
02/08/1982,1.7535
30/07/1982,1.738
29/07/1982,1.738
28/07/1982,1.7435
27/07/1982,1.7562
26/07/1982,1.764
23/07/1982,1.7665
22/07/1982,1.7475
21/07/1982,1.756
20/07/1982,1.739
19/07/1982,1.735
16/07/1982,1.724
15/07/1982,1.7215
14/07/1982,1.723
13/07/1982,1.7225
12/07/1982,1.7325
09/07/1982,1.7245
08/07/1982,1.7105
07/07/1982,1.7105
06/07/1982,1.7238
05/07/1982,1.731
02/07/1982,1.731
01/07/1982,1.735
30/06/1982,1.7355
29/06/1982,1.735
28/06/1982,1.7185
25/06/1982,1.719
24/06/1982,1.733
23/06/1982,1.7295
22/06/1982,1.7365
21/06/1982,1.727
18/06/1982,1.7385
17/06/1982,1.743
16/06/1982,1.748
15/06/1982,1.7612
14/06/1982,1.758
11/06/1982,1.7745
10/06/1982,1.764
09/06/1982,1.7745
08/06/1982,1.782
07/06/1982,1.79
04/06/1982,1.795
03/06/1982,1.7962
02/06/1982,1.7915
01/06/1982,1.7875
31/05/1982,1.791
28/05/1982,1.791
27/05/1982,1.7895
26/05/1982,1.8
25/05/1982,1.8048
24/05/1982,1.8045
21/05/1982,1.7975
20/05/1982,1.7795
19/05/1982,1.7965
18/05/1982,1.8135
17/05/1982,1.8165
14/05/1982,1.8235
13/05/1982,1.824
12/05/1982,1.837
11/05/1982,1.833
10/05/1982,1.836
07/05/1982,1.8262
06/05/1982,1.821
05/05/1982,1.805
04/05/1982,1.7945
03/05/1982,1.8135
30/04/1982,1.7945
29/04/1982,1.794
28/04/1982,1.7855
27/04/1982,1.7745
26/04/1982,1.7775
23/04/1982,1.772
22/04/1982,1.7775
21/04/1982,1.777
20/04/1982,1.7705
19/04/1982,1.773
16/04/1982,1.76
15/04/1982,1.7598
14/04/1982,1.76
13/04/1982,1.769
12/04/1982,1.768
09/04/1982,1.754
08/04/1982,1.753
07/04/1982,1.763
06/04/1982,1.7505
05/04/1982,1.7722
02/04/1982,1.7875
01/04/1982,1.79
31/03/1982,1.781
30/03/1982,1.7835
29/03/1982,1.7775
26/03/1982,1.79
25/03/1982,1.7955
24/03/1982,1.8045
23/03/1982,1.802
22/03/1982,1.7978
19/03/1982,1.799
18/03/1982,1.8095
17/03/1982,1.8092
16/03/1982,1.802
15/03/1982,1.807
12/03/1982,1.7975
11/03/1982,1.805
10/03/1982,1.81
09/03/1982,1.8035
08/03/1982,1.825
05/03/1982,1.8375
04/03/1982,1.8275
03/03/1982,1.823
02/03/1982,1.8125
01/03/1982,1.8217
26/02/1982,1.82
25/02/1982,1.8327
24/02/1982,1.8295
23/02/1982,1.831
22/02/1982,1.8475
19/02/1982,1.8525
18/02/1982,1.8515
17/02/1982,1.8355
16/02/1982,1.8322
15/02/1982,1.849
12/02/1982,1.849
11/02/1982,1.849
10/02/1982,1.8475
09/02/1982,1.842
08/02/1982,1.8625
05/02/1982,1.8605
04/02/1982,1.87
03/02/1982,1.8585
02/02/1982,1.8625
01/02/1982,1.8605
29/01/1982,1.879
28/01/1982,1.8745
27/01/1982,1.866
26/01/1982,1.8705
25/01/1982,1.8545
22/01/1982,1.8705
21/01/1982,1.88
20/01/1982,1.8832
19/01/1982,1.894
18/01/1982,1.8835
15/01/1982,1.87
14/01/1982,1.8635
13/01/1982,1.868
12/01/1982,1.873
11/01/1982,1.887
08/01/1982,1.92
07/01/1982,1.92
06/01/1982,1.9253
05/01/1982,1.912
04/01/1982,1.926
01/01/1982,1.915
31/12/1981,1.915
30/12/1981,1.9125
29/12/1981,1.8905
28/12/1981,1.89
25/12/1981,1.893
24/12/1981,1.893
23/12/1981,1.8865
22/12/1981,1.886
21/12/1981,1.8715
18/12/1981,1.8775
17/12/1981,1.8865
16/12/1981,1.8865
15/12/1981,1.8855
14/12/1981,1.8655
11/12/1981,1.8775
10/12/1981,1.8928
09/12/1981,1.9225
08/12/1981,1.9265
07/12/1981,1.935
04/12/1981,1.9415
03/12/1981,1.933
02/12/1981,1.9525
01/12/1981,1.9455
30/11/1981,1.955
27/11/1981,1.956
26/11/1981,1.928
25/11/1981,1.928
24/11/1981,1.9185
23/11/1981,1.9037
20/11/1981,1.897
19/11/1981,1.911
18/11/1981,1.9115
17/11/1981,1.893
16/11/1981,1.913
13/11/1981,1.907
12/11/1981,1.8945
11/11/1981,1.867
10/11/1981,1.867
09/11/1981,1.892
06/11/1981,1.875
05/11/1981,1.8725
04/11/1981,1.878
03/11/1981,1.8725
02/11/1981,1.8725
30/10/1981,1.862
29/10/1981,1.8315
28/10/1981,1.8245
27/10/1981,1.8108
26/10/1981,1.805
23/10/1981,1.8205
22/10/1981,1.8148
21/10/1981,1.8212
20/10/1981,1.819
19/10/1981,1.84
16/10/1981,1.831
15/10/1981,1.847
14/10/1981,1.853
13/10/1981,1.855
12/10/1981,1.901
09/10/1981,1.901
08/10/1981,1.8985
07/10/1981,1.869
06/10/1981,1.847
05/10/1981,1.8545
02/10/1981,1.818
01/10/1981,1.831
30/09/1981,1.803
29/09/1981,1.7945
28/09/1981,1.779
25/09/1981,1.7855
24/09/1981,1.7885
23/09/1981,1.8115
22/09/1981,1.831
21/09/1981,1.854
18/09/1981,1.834
17/09/1981,1.832
16/09/1981,1.8475
15/09/1981,1.833
14/09/1981,1.795
11/09/1981,1.779
10/09/1981,1.804
09/09/1981,1.781
08/09/1981,1.7935
07/09/1981,1.843
04/09/1981,1.843
03/09/1981,1.8445
02/09/1981,1.8415
01/09/1981,1.832
31/08/1981,1.845
28/08/1981,1.849
27/08/1981,1.8425
26/08/1981,1.845
25/08/1981,1.8235
24/08/1981,1.849
21/08/1981,1.8765
20/08/1981,1.8595
19/08/1981,1.8315
18/08/1981,1.829
17/08/1981,1.8225
14/08/1981,1.802
13/08/1981,1.804
12/08/1981,1.8115
11/08/1981,1.776
10/08/1981,1.771
07/08/1981,1.7905
06/08/1981,1.798
05/08/1981,1.8055
04/08/1981,1.7935
03/08/1981,1.8015
31/07/1981,1.84
30/07/1981,1.857
29/07/1981,1.858
28/07/1981,1.8635
27/07/1981,1.86
24/07/1981,1.8622
23/07/1981,1.8545
22/07/1981,1.8607
21/07/1981,1.845
20/07/1981,1.867
17/07/1981,1.8815
16/07/1981,1.8825
15/07/1981,1.89
14/07/1981,1.862
13/07/1981,1.8805
10/07/1981,1.8925
09/07/1981,1.877
08/07/1981,1.879
07/07/1981,1.9025
06/07/1981,1.9
03/07/1981,1.893
02/07/1981,1.884
01/07/1981,1.9025
30/06/1981,1.93
29/06/1981,1.9435
26/06/1981,1.949
25/06/1981,1.953
24/06/1981,1.979
23/06/1981,1.9982
22/06/1981,1.9918
19/06/1981,1.972
18/06/1981,1.976
17/06/1981,1.997
16/06/1981,1.9948
15/06/1981,2.002
12/06/1981,1.957
11/06/1981,1.949
10/06/1981,1.9705
09/06/1981,1.9405
08/06/1981,1.94
05/06/1981,1.93
04/06/1981,1.94
03/06/1981,2.016
02/06/1981,2.036
01/06/1981,2.0575
29/05/1981,2.07
28/05/1981,2.068
27/05/1981,2.06
26/05/1981,2.066
25/05/1981,2.0725
22/05/1981,2.0725
21/05/1981,2.068
20/05/1981,2.081
19/05/1981,2.0765
18/05/1981,2.0882
15/05/1981,2.0745
14/05/1981,2.0663
13/05/1981,2.0775
12/05/1981,2.0875
11/05/1981,2.101
08/05/1981,2.1155
07/05/1981,2.1035
06/05/1981,2.1168
05/05/1981,2.1135
04/05/1981,2.118
01/05/1981,2.143
30/04/1981,2.1395
29/04/1981,2.143
28/04/1981,2.156
27/04/1981,2.163
24/04/1981,2.167
23/04/1981,2.1745
22/04/1981,2.1865
21/04/1981,2.1617
20/04/1981,2.1575
