Date,Last Price
28/06/1985,1.9677
27/06/1985,1.9321
26/06/1985,1.942
25/06/1985,1.9323
24/06/1985,1.9403
21/06/1985,1.931
20/06/1985,1.9181
19/06/1985,1.9485
18/06/1985,1.9658
17/06/1985,1.9335
14/06/1985,1.9268
13/06/1985,1.9051
12/06/1985,1.8903
11/06/1985,1.9054
10/06/1985,1.8951
07/06/1985,1.9117
06/06/1985,1.9214
05/06/1985,1.911
04/06/1985,1.926
03/06/1985,1.956
31/05/1985,1.9544
30/05/1985,1.915
29/05/1985,1.921
28/05/1985,1.9092
27/05/1985,1.8905
24/05/1985,1.8488
23/05/1985,1.8466
22/05/1985,1.8238
21/05/1985,1.8366
20/05/1985,1.8493
17/05/1985,1.8576
16/05/1985,1.8474
15/05/1985,1.8205
14/05/1985,1.8115
13/05/1985,1.8018
10/05/1985,1.7911
09/05/1985,1.7861
08/05/1985,1.7672
07/05/1985,1.8366
06/05/1985,1.7851
03/05/1985,1.8246
02/05/1985,1.8777
01/05/1985,1.8814
30/04/1985,1.9025
29/04/1985,1.8693
26/04/1985,1.8579
25/04/1985,1.8332
24/04/1985,1.8736
23/04/1985,1.967
22/04/1985,2.026
19/04/1985,2.0219
18/04/1985,2.0258
17/04/1985,1.9158
16/04/1985,1.9081
15/04/1985,1.923
12/04/1985,1.8718
11/04/1985,1.8708
10/04/1985,1.8304
09/04/1985,1.8155
08/04/1985,1.8336
05/04/1985,1.8298
04/04/1985,1.8221
03/04/1985,1.8252
02/04/1985,1.7964
01/04/1985,1.744
29/03/1985,1.7529
28/03/1985,1.7367
27/03/1985,1.7606
26/03/1985,1.6988
25/03/1985,1.6839
22/03/1985,1.6755
21/03/1985,1.7131
20/03/1985,1.6356
19/03/1985,1.6395
18/03/1985,1.6071
15/03/1985,1.5827
14/03/1985,1.5678
13/03/1985,1.5594
12/03/1985,1.5492
11/03/1985,1.5657
08/03/1985,1.5423
07/03/1985,1.5501
06/03/1985,1.5682
05/03/1985,1.5144
04/03/1985,1.5059
01/03/1985,1.5178
28/02/1985,1.5116
27/02/1985,1.5591
26/02/1985,1.5029
25/02/1985,1.4989
22/02/1985,1.513
21/02/1985,1.533
20/02/1985,1.5781
19/02/1985,1.5361
18/02/1985,1.4798
15/02/1985,1.4882
14/02/1985,1.4735
13/02/1985,1.4666
12/02/1985,1.4609
11/02/1985,1.4334
08/02/1985,1.4304
07/02/1985,1.4537
06/02/1985,1.4252
05/02/1985,1.4157
04/02/1985,1.4036
01/02/1985,1.3825
31/01/1985,1.3871
30/01/1985,1.3814
29/01/1985,1.3636
28/01/1985,1.3654
25/01/1985,1.3641
24/01/1985,1.374
23/01/1985,1.3668
22/01/1985,1.3831
21/01/1985,1.3704
18/01/1985,1.3693
17/01/1985,1.3651
16/01/1985,1.3644
15/01/1985,1.3698
14/01/1985,1.3521
11/01/1985,1.3677
10/01/1985,1.387
09/01/1985,1.4088
08/01/1985,1.4069
07/01/1985,1.4087
04/01/1985,1.4089
03/01/1985,1.4234
02/01/1985,1.4012
01/01/1985,1.3989
31/12/1984,1.3989
28/12/1984,1.4049
27/12/1984,1.4001
26/12/1984,1.4024
25/12/1984,1.4048
24/12/1984,1.4048
21/12/1984,1.4085
20/12/1984,1.401
19/12/1984,1.4061
18/12/1984,1.4198
17/12/1984,1.4209
14/12/1984,1.4202
13/12/1984,1.4067
12/12/1984,1.4139
11/12/1984,1.4203
10/12/1984,1.4264
07/12/1984,1.4149
06/12/1984,1.418
05/12/1984,1.4137
04/12/1984,1.4149
03/12/1984,1.3955
30/11/1984,1.3925
29/11/1984,1.3968
28/11/1984,1.4003
27/11/1984,1.4135
26/11/1984,1.4042
23/11/1984,1.4222
22/11/1984,1.4278
21/11/1984,1.4328
20/11/1984,1.4401
19/11/1984,1.4515
16/11/1984,1.461
15/11/1984,1.4675
14/11/1984,1.4647
13/11/1984,1.473
12/11/1984,1.463
09/11/1984,1.4614
08/11/1984,1.4685
07/11/1984,1.4726
06/11/1984,1.4714
05/11/1984,1.4726
02/11/1984,1.4579
01/11/1984,1.4502
31/10/1984,1.4357
30/10/1984,1.4397
29/10/1984,1.4349
26/10/1984,1.4397
25/10/1984,1.447
24/10/1984,1.4486
23/10/1984,1.4466
22/10/1984,1.4356
19/10/1984,1.4299
18/10/1984,1.4275
17/10/1984,1.4468
16/10/1984,1.4502
15/10/1984,1.4569
12/10/1984,1.4717
11/10/1984,1.4741
10/10/1984,1.4829
09/10/1984,1.473
08/10/1984,1.4843
05/10/1984,1.4843
04/10/1984,1.4974
03/10/1984,1.4996
02/10/1984,1.4918
01/10/1984,1.4902
28/09/1984,1.4814
27/09/1984,1.4962
26/09/1984,1.4973
25/09/1984,1.4811
24/09/1984,1.4977
21/09/1984,1.5031
20/09/1984,1.4691
19/09/1984,1.4866
18/09/1984,1.4859
17/09/1984,1.4995
14/09/1984,1.5207
13/09/1984,1.5225
12/09/1984,1.53
11/09/1984,1.5282
10/09/1984,1.5418
07/09/1984,1.5335
06/09/1984,1.5424
05/09/1984,1.54
04/09/1984,1.535
03/09/1984,1.5464
31/08/1984,1.5404
30/08/1984,1.5389
29/08/1984,1.5418
28/08/1984,1.5423
27/08/1984,1.5341
24/08/1984,1.524
23/08/1984,1.5358
22/08/1984,1.533
21/08/1984,1.539
20/08/1984,1.5429
17/08/1984,1.5601
16/08/1984,1.5719
15/08/1984,1.5658
14/08/1984,1.5684
13/08/1984,1.5523
10/08/1984,1.5556
09/08/1984,1.555
08/08/1984,1.5599
07/08/1984,1.5581
06/08/1984,1.5553
03/08/1984,1.5833
02/08/1984,1.5688
01/08/1984,1.5665
31/07/1984,1.5751
30/07/1984,1.5795
27/07/1984,1.5629
26/07/1984,1.5839
25/07/1984,1.6074
24/07/1984,1.6086
23/07/1984,1.6017
20/07/1984,1.5929
19/07/1984,1.6021
18/07/1984,1.5883
17/07/1984,1.5799
16/07/1984,1.5799
13/07/1984,1.5756
12/07/1984,1.5821
11/07/1984,1.5953
10/07/1984,1.576
09/07/1984,1.5648
06/07/1984,1.5665
05/07/1984,1.5473
04/07/1984,1.5616
03/07/1984,1.5595
02/07/1984,1.5767
29/06/1984,1.5761
28/06/1984,1.5701
27/06/1984,1.5608
26/06/1984,1.5794
25/06/1984,1.5788
22/06/1984,1.5728
21/06/1984,1.5605
20/06/1984,1.5447
19/06/1984,1.5597
18/06/1984,1.5573
15/06/1984,1.5525
14/06/1984,1.5499
13/06/1984,1.5474
12/06/1984,1.5434
11/06/1984,1.545
08/06/1984,1.5511
07/06/1984,1.5568
06/06/1984,1.5675
05/06/1984,1.5488
04/06/1984,1.548
01/06/1984,1.5601
31/05/1984,1.5408
30/05/1984,1.5429
29/05/1984,1.5442
28/05/1984,1.5385
25/05/1984,1.5334
24/05/1984,1.534
23/05/1984,1.524
22/05/1984,1.5454
21/05/1984,1.5599
18/05/1984,1.553
17/05/1984,1.5487
16/05/1984,1.5455
15/05/1984,1.5432
14/05/1984,1.5451
11/05/1984,1.5304
10/05/1984,1.5292
09/05/1984,1.5294
08/05/1984,1.5119
07/05/1984,1.5063
04/05/1984,1.5189
03/05/1984,1.5179
02/05/1984,1.5119
01/05/1984,1.5144
30/04/1984,1.5194
27/04/1984,1.5212
26/04/1984,1.5247
25/04/1984,1.5329
24/04/1984,1.5282
23/04/1984,1.5336
20/04/1984,1.5341
19/04/1984,1.536
18/04/1984,1.5374
17/04/1984,1.5427
16/04/1984,1.5478
13/04/1984,1.5575
12/04/1984,1.5492
11/04/1984,1.5605
10/04/1984,1.57
09/04/1984,1.5634
06/04/1984,1.5569
05/04/1984,1.5279
04/04/1984,1.5251
03/04/1984,1.5247
02/04/1984,1.5263
30/03/1984,1.5374
29/03/1984,1.5494
28/03/1984,1.5415
27/03/1984,1.5272
26/03/1984,1.5258
23/03/1984,1.5285
22/03/1984,1.5187
21/03/1984,1.4983
20/03/1984,1.5032
19/03/1984,1.5134
16/03/1984,1.4969
15/03/1984,1.5135
14/03/1984,1.52
13/03/1984,1.5264
12/03/1984,1.5223
09/03/1984,1.5351
08/03/1984,1.5294
07/03/1984,1.5412
06/03/1984,1.5539
05/03/1984,1.5613
02/03/1984,1.5702
01/03/1984,1.5665
29/02/1984,1.5808
28/02/1984,1.58
27/02/1984,1.5627
24/02/1984,1.5599
23/02/1984,1.5423
22/02/1984,1.5471
21/02/1984,1.5412
20/02/1984,1.5332
17/02/1984,1.535
16/02/1984,1.5279
15/02/1984,1.5398
14/02/1984,1.5312
13/02/1984,1.5181
10/02/1984,1.5196
09/02/1984,1.5286
08/02/1984,1.5278
07/02/1984,1.531
06/02/1984,1.5418
03/02/1984,1.5487
02/02/1984,1.543
01/02/1984,1.5321
31/01/1984,1.5267
30/01/1984,1.5413
27/01/1984,1.5371
26/01/1984,1.5473
25/01/1984,1.5423
24/01/1984,1.543
23/01/1984,1.5557
20/01/1984,1.5535
19/01/1984,1.5782
18/01/1984,1.5676
17/01/1984,1.562
16/01/1984,1.5706
13/01/1984,1.558
12/01/1984,1.5445
11/01/1984,1.5378
10/01/1984,1.5479
09/01/1984,1.5444
06/01/1984,1.5593
05/01/1984,1.5715
04/01/1984,1.5751
03/01/1984,1.583
02/01/1984,1.6092
30/12/1983,1.6092
29/12/1983,1.6218
28/12/1983,1.5982
27/12/1983,1.5902
26/12/1983,1.5897
23/12/1983,1.5897
22/12/1983,1.5847
21/12/1983,1.5974
20/12/1983,1.6134
19/12/1983,1.6171
16/12/1983,1.5849
15/12/1983,1.5833
14/12/1983,1.5722
13/12/1983,1.5721
